id,name,level_raw,level_score,domain,profession,language,language_set,format,format_set,skills_normalized,skills_missing,domain_vector,domain_fallback,experience_years,experience_norm,available,hours_per_week,boosted,boost_k
mentor_7e20ab26,Денис Морозов,middle,2,Frontend,Web Developer,ru,ru,offline,offline,vite; webpack; vue; html; angular; tailwind; graphql; typescript,0,"0.0043,0.052,0.0057,0.0051,0.0126,0.8926,0.0064,0.0075,0.0086,0.0052",0,5,0.5885,True,2,False,0.0
mentor_ea3ee7bd,Наталья Егоров,senior,3,Cybersecurity,Incident Response Analyst,ru+en,en|ru,hybrid,hybrid|offline|online,linux; network security; metasploit; cryptography; nmap; burp suite; python; penetration testing,0,"0.0196,0.0247,0.8267,0.0173,0.0407,0.0048,0.0185,0.0073,0.0222,0.0181",0,11,0.8162,True,6,True,0.11
mentor_e2fec454,Алексей Иванов,senior,3,QA,Performance Tester,ru,ru,,,git; sql; appium; api testing; postman; test planning; jira; jmeter; cypress; allure; pytest; python,0,"0.0334,0.0193,0.0162,0.0289,0.0024,0.0119,0.0486,0.0353,0.038,0.766",0,11,0.8162,True,8,False,0.0
mentor_df516448,Ольга Захаров,middle,2,Data Science,Data Analyst,ru,ru,,,r; pytorch; pandas; numpy; statistics; mlflow; airflow; scikit-learn,0,"0.0884,0.0148,0.0137,0.7227,0.0279,0.0093,0.0228,0.0055,0.0657,0.0291",0,5,0.5885,True,3,False,0.0
mentor_49784878,Тамара Смирнов,lead,4,DevOps,Cloud Engineer,,,,,,1,"0.0596,0.0067,0.0454,0.0325,0.81,0.0096,0.0105,0.0094,0.0097,0.0066",0,19,0.984,True,4,False,0.0
mentor_e5813fa8,Алина Фёдоров,middle,2,QA,Manual Tester,ru,ru,,,postman; test planning; selenium; appium; git; jmeter; python; cypress; pytest,0,"0.032,0.0183,0.0183,0.0316,0.0084,0.01,0.052,0.0289,0.0394,0.761",0,5,0.5885,True,5,False,0.0
mentor_01ea6b7a,Алина Кузнецов,senior,3,Frontend,Frontend Developer,en,en,online,online,vite; css; next.js; figma; angular; webpack; tailwind; typescript,0,"0.0061,0.0449,0.0074,0.0087,0.0131,0.8929,0.0064,0.0044,0.0072,0.0087",0,6,0.6392,True,2,False,0.0
mentor_5c7ab987,Андрей Егоров,senior,3,Product Analytics,Retention Analyst,ru+en,en|ru,hybrid,hybrid|offline|online,power bi; statistics; sql; amplitude; a/b testing; tableau; looker; google analytics; python; mixpanel; excel,0,"0.0357,0.0225,0.0213,0.0654,0.0071,0.0088,0.0237,0.0056,0.7712,0.0388",0,6,0.6392,True,6,False,0.0
mentor_b0647514,Мария Павлов,senior,3,QA,QA Lead,ru,ru,offline,offline,pytest; allure; selenium; sql; jmeter; appium; postman; git; python; jira; api testing; test planning,0,"0.0365,0.016,0.0163,0.0362,0.006,0.0138,0.0503,0.0255,0.0415,0.7579",0,12,0.8425,True,2,True,0.12
mentor_551bc50d,Алина Козлов,senior,3,Game Development,Unity Developer,ru,ru,offline,offline,blender; unreal engine; opengl; physics simulation; c++; git; game design; unity; c#; python; lua,0,"0.0155,0.0225,0.0209,0.0201,0.0084,0.0041,0.8115,0.0313,0.0241,0.0415",0,9,0.7563,True,5,False,0.0
mentor_989d86dd,Артём Макаров,senior,3,Product Analytics,Growth Analyst,ru,ru,online,online,a/b testing; statistics; python; excel; amplitude; sql; tableau; looker; mixpanel; google analytics,0,"0.0349,0.0294,0.0178,0.0705,0.0081,0.0123,0.0212,0.0049,0.763,0.0378",0,8,0.7217,True,1,False,0.0
mentor_175f4550,Антон Павлов,senior,3,Cybersecurity,AppSec Engineer,ru,ru,offline,offline,owasp; python; cryptography; siem; network security; wireshark; burp suite; metasploit; linux; nmap,0,"0.0195,0.026,0.8141,0.016,0.0521,0.0034,0.0211,0.0032,0.0272,0.0175",0,9,0.7563,True,5,False,0.0
mentor_afc629c2,Никита Кузнецов,senior,3,Mobile,iOS Developer,ru,ru,hybrid,hybrid|offline|online,flutter; git; kotlin; android studio; swift; java; ui/ux; react native; rest api,0,"0.074,0.0133,0.0085,0.0086,0.0116,0.0073,0.0392,0.8021,0.008,0.0275",0,8,0.7217,True,1,False,0.0
mentor_8bedcb43,Сергей Зайцев,senior,3,Backend,Python Developer,ru,ru,offline,offline,,1,"0.6323,0.018,0.0178,0.085,0.0689,0.0116,0.0185,0.0788,0.0375,0.0316",0,8,0.7217,True,5,False,0.0
mentor_2181eb42,Анна Никитин,lead,4,DevOps,CI/CD Engineer,ru+en,en|ru,online,online,linux; grafana; kubernetes; prometheus; github actions; azure; gcp; bash; terraform; jenkins; aws,0,"0.0539,0.0073,0.0446,0.0262,0.8111,0.012,0.0183,0.0133,0.0043,0.009",0,9,0.7563,True,6,False,0.0
mentor_2ea2c791,Вера Павлов,senior,3,Product Analytics,Retention Analyst,,,online,online,,1,"0.0357,0.0225,0.0213,0.0654,0.0071,0.0088,0.0237,0.0056,0.7712,0.0388",0,9,0.7563,True,1,False,0.0
mentor_6cfd178e,Григорий Николаев,lead,4,Blockchain,Crypto Analyst,ru,ru,online,online,nft; ethers.js; python; rust; typescript; web3.js; truffle; defi; ethereum; smart contracts; hardhat; solidity; firebase,0,"0.0177,0.8215,0.0209,0.0167,0.0053,0.0481,0.0184,0.0147,0.0194,0.0172",0,18,0.9671,True,1,False,0.0
mentor_17d100a2,Артём Зайцев,senior,3,Game Development,Gameplay Programmer,en,en,online,online,git; unity; lua; opengl; unreal engine; c#; c++; python,0,"0.021,0.022,0.0175,0.02,0.0098,0.0083,0.7923,0.0373,0.0261,0.0457",0,12,0.8425,True,2,False,0.0
mentor_8a2752be,Алексей Фёдоров,middle,2,Product Analytics,CRM Analyst,en,en,online,online,looker; excel; a/b testing; mixpanel; statistics; python; power bi,0,"0.0354,0.0209,0.0238,0.078,0.0057,0.0096,0.0195,0.0088,0.7583,0.0401",0,3,0.4553,False,0,True,0.12
mentor_e4abafd3,Юлия Лебедев,middle,2,Mobile,Android Developer,ru,ru,online,online,flutter; ui/ux; rest api; git; react native; objective-c; swift; android studio; kotlin,0,"0.074,0.01,0.0049,0.0086,0.005,0.0058,0.0347,0.818,0.0102,0.0288",0,2,0.3608,False,0,False,0.0
mentor_6aa2b9a4,Анна Петров,middle,2,Backend,Backend Developer,ru,ru,online,online,,1,"0.6448,0.0211,0.0194,0.0856,0.0567,0.0093,0.0146,0.0758,0.0378,0.0349",0,3,0.4553,True,5,False,0.0
mentor_3465a39f,Полина Андреев,senior,3,Cybersecurity,Incident Response Analyst,en,en,online,online,metasploit; cryptography; nmap; python; burp suite; siem; network security; linux; wireshark; owasp; penetration testing; ethereum,0,"0.0196,0.0247,0.8267,0.0173,0.0407,0.0048,0.0185,0.0073,0.0222,0.0181",0,9,0.7563,True,1,False,0.0
mentor_8ab2cf06,Арсений Лебедев,lead,4,QA,Performance Tester,en,en,online,online,api testing; cypress; jmeter; test planning; python; allure; jira; appium; sql; postman; git; pytest,0,"0.0334,0.0193,0.0162,0.0289,0.0024,0.0119,0.0486,0.0353,0.038,0.766",0,16,0.9306,True,4,False,0.0
mentor_3b6ba8fa,Мария Новиков,middle,2,Blockchain,Web3 Engineer,ru,ru,,,ethereum; nft; web3.js; solidity; ethers.js; smart contracts; python; rust; hardhat,0,"0.0168,0.8254,0.0251,0.0187,0.0069,0.0392,0.0199,0.0093,0.0194,0.0193",0,4,0.5286,True,3,False,0.0
mentor_09654459,Кирилл Алексеев,senior,3,Blockchain,Web3 Engineer,ru+en,en|ru,offline,offline,ethers.js; smart contracts; typescript; truffle; ethereum; nft; python; web3.js,0,"0.0168,0.8254,0.0251,0.0187,0.0069,0.0392,0.0199,0.0093,0.0194,0.0193",0,12,0.8425,True,1,False,0.0
mentor_36700e55,Юлия Николаев,middle,2,DevOps,Platform Engineer,en,en,offline,offline,linux; azure; gcp; ansible; kubernetes; rest api,0,"0.0668,0.0059,0.0393,0.0284,0.8191,0.011,0.0068,0.0076,0.0084,0.0067",0,2,0.3608,True,3,False,0.0
mentor_5c4827ec,Григорий Николаев,lead,4,QA,Test Analyst,,,hybrid,hybrid|offline|online,jira; appium; api testing; cypress; git; python; jmeter; selenium; sql,0,"0.0357,0.0184,0.0172,0.0346,0.0031,0.0118,0.0482,0.03,0.0469,0.7541",0,20,1.0,True,4,False,0.0
mentor_f3ef16ea,Антон Макаров,middle,2,Game Development,Unreal Engine Developer,ru,ru,online,online,blender; opengl; game design; c++; physics simulation; lua; c#; unity,0,"0.0145,0.0168,0.0149,0.0145,0.0101,0.0121,0.8118,0.0363,0.0192,0.0497",0,3,0.4553,False,0,False,0.0
mentor_446a69bd,Андрей Никитин,senior,3,Backend,Software Engineer,en,en,hybrid,hybrid|offline|online,,1,"0.6562,0.0199,0.0162,0.081,0.0647,0.0036,0.0154,0.0786,0.0347,0.0299",0,5,0.5885,True,1,False,0.0
mentor_83a3c9da,Александр Морозов,senior,3,QA,QA Lead,,,online,online,,1,"0.0365,0.016,0.0163,0.0362,0.006,0.0138,0.0503,0.0255,0.0415,0.7579",0,8,0.7217,False,0,False,0.0
mentor_1d9f3289,Кирилл Васильев,lead,4,Blockchain,Crypto Analyst,,,offline,offline,,1,"0.0177,0.8215,0.0209,0.0167,0.0053,0.0481,0.0184,0.0147,0.0194,0.0172",0,12,0.8425,True,3,False,0.0
mentor_f896f7a1,Светлана Орлов,middle,2,Data Science,Data Analyst,en,en,hybrid,hybrid|offline|online,scikit-learn; airflow; r; numpy; docker; pytorch,0,"0.0884,0.0148,0.0137,0.7227,0.0279,0.0093,0.0228,0.0055,0.0657,0.0291",0,6,0.6392,False,0,True,0.08
mentor_6bb3abc5,Сергей Михайлов,lead,4,Game Development,Game Designer,ru+en,en|ru,online,online,python; lua; git; physics simulation; unity; game design; opengl; blender; c++; unreal engine,0,"0.0217,0.0235,0.016,0.0213,0.0093,0.0082,0.7925,0.0374,0.0241,0.046",0,16,0.9306,True,2,False,0.0
mentor_5b21670c,Никита Никитин,senior,3,Backend,Java Developer,ru,ru,offline,offline,postgresql; kafka; python; java; kubernetes; rest api; redis; go; linux,0,"0.6078,0.0296,0.0168,0.0856,0.0706,0.0073,0.0234,0.0744,0.0485,0.0358",0,5,0.5885,True,4,False,0.0
mentor_ac4fc9b2,Наталья Макаров,lead,4,Mobile,iOS Developer,,,,,xcode; swift; kotlin; flutter; firebase; android studio; react native; rest api; git; objective-c; ui/ux,0,"0.074,0.0133,0.0085,0.0086,0.0116,0.0073,0.0392,0.8021,0.008,0.0275",0,14,0.8895,True,6,False,0.0
mentor_bbab6d5b,Дарья Семёнов,middle,2,Product Analytics,CRM Analyst,en,en,offline,offline,google analytics; looker; python; amplitude; tableau; a/b testing; statistics; sql; power bi,0,"0.0354,0.0209,0.0238,0.078,0.0057,0.0096,0.0195,0.0088,0.7583,0.0401",0,5,0.5885,True,2,False,0.0
mentor_095ee722,Валерия Попов,lead,4,Data Science,Computer Vision Engineer,en,en,,,r; docker; pandas; statistics; numpy; scikit-learn; spark; tensorflow; kafka,0,"0.0812,0.0129,0.012,0.7078,0.0338,0.0096,0.0223,0.0055,0.0831,0.0316",0,19,0.984,True,3,False,0.0
mentor_35452638,Роман Никитин,senior,3,Game Development,Game Developer,en,en,online,online,game design; blender; git; python; physics simulation; c#; unity; unreal engine; c++; lua; opengl; nmap,0,"0.0164,0.0182,0.0174,0.0172,0.0112,0.0057,0.8087,0.0336,0.0242,0.0473",0,7,0.683,True,6,False,0.0
mentor_c4065b5f,Артём Кузнецов,lead,4,Game Development,Unity Developer,ru,ru,online,online,lua; c#; game design; unity; unreal engine; python; opengl; physics simulation; blender; c++,0,"0.0155,0.0225,0.0209,0.0201,0.0084,0.0041,0.8115,0.0313,0.0241,0.0415",0,12,0.8425,False,0,False,0.0
mentor_fd72ffce,Артём Борисов,senior,3,DevOps,Kubernetes Engineer,en,en,online,online,,1,"0.0642,0.0039,0.0491,0.033,0.8084,0.011,0.009,0.0091,0.0072,0.0052",0,8,0.7217,True,2,True,0.14
mentor_db31c900,Дмитрий Андреев,senior,3,DevOps,Platform Engineer,,,,,,1,"0.0668,0.0059,0.0393,0.0284,0.8191,0.011,0.0068,0.0076,0.0084,0.0067",0,11,0.8162,True,6,False,0.0
mentor_7e8b88af,Кирилл Лебедев,middle,2,Data Science,BI Analyst,ru+en,en|ru,hybrid,hybrid|offline|online,pandas; numpy; scikit-learn; kafka; python; statistics; sql; docker,0,"0.095,0.0195,0.0157,0.6874,0.0327,0.0077,0.0146,0.0101,0.0806,0.0366",0,5,0.5885,True,1,False,0.0
mentor_0cdff915,Ксения Михайлов,middle,2,Backend,API Developer,en,en,,,postgresql; docker; kubernetes; sql; microservices; node.js; go; rest api; mongodb,0,"0.6304,0.0198,0.0192,0.0887,0.0593,0.008,0.0174,0.0719,0.0431,0.0423",0,2,0.3608,False,0,False,0.0
mentor_4c692410,Максим Захаров,senior,3,Backend,API Developer,ru,ru,online,online,docker; go; node.js; grpc; java; kafka; mongodb; rest api,0,"0.6304,0.0198,0.0192,0.0887,0.0593,0.008,0.0174,0.0719,0.0431,0.0423",0,11,0.8162,True,5,True,0.14
mentor_b00b6950,Денис Орлов,senior,3,DevOps,SRE,ru,ru,hybrid,hybrid|offline|online,github actions; bash; helm; gcp; linux; prometheus; grafana; azure; jenkins; docker; ansible; kubernetes,0,"0.0668,0.0051,0.0499,0.0289,0.8041,0.013,0.0115,0.0061,0.0067,0.0077",0,10,0.7876,True,5,False,0.0
mentor_54df82b0,Виктория Соколов,lead,4,Game Development,Gameplay Programmer,ru,ru,hybrid,hybrid|offline|online,c#; c++; python; blender; unity; physics simulation; opengl; lua; git; unreal engine; game design,0,"0.021,0.022,0.0175,0.02,0.0098,0.0083,0.7923,0.0373,0.0261,0.0457",0,14,0.8895,False,0,True,0.11
mentor_1ae15105,Светлана Иванов,senior,3,QA,QA Engineer,ru,ru,online,online,appium; allure; git; sql; python; pytest; jmeter; cypress,0,"0.0387,0.0254,0.0194,0.0346,0.0137,0.0095,0.0463,0.0286,0.0471,0.7367",0,8,0.7217,True,5,False,0.0
mentor_43ed4746,Никита Семёнов,middle,2,Cybersecurity,Malware Analyst,,,online,online,,1,"0.0167,0.0272,0.8141,0.0154,0.0463,0.0101,0.0167,0.0072,0.0249,0.0213",0,5,0.5885,True,4,False,0.0
mentor_151d04ba,Валерия Васильев,lead,4,Backend,Backend Developer,ru,ru,online,online,microservices; sql; grpc; java; redis; kafka; mongodb; docker; node.js; go; kubernetes; postgresql; python,0,"0.6448,0.0211,0.0194,0.0856,0.0567,0.0093,0.0146,0.0758,0.0378,0.0349",0,13,0.8668,True,5,False,0.0
mentor_0302caa5,Егор Смирнов,middle,2,Backend,API Developer,,,,,,1,"0.6304,0.0198,0.0192,0.0887,0.0593,0.008,0.0174,0.0719,0.0431,0.0423",0,2,0.3608,False,0,False,0.0
mentor_d0966fdd,Елена Иванов,lead,4,Backend,Go Developer,ru,ru,hybrid,hybrid|offline|online,grpc; python; mongodb; docker; rest api; go; sql; node.js; postgresql; kafka; java,0,"0.6227,0.023,0.0175,0.0864,0.062,0.0036,0.0215,0.0874,0.0409,0.035",0,18,0.9671,True,5,False,0.0
mentor_c50ee60b,Алексей Никитин,senior,3,Data Science,ML Engineer,,,,,,1,"0.0823,0.0191,0.0171,0.7122,0.0278,0.0077,0.019,0.0116,0.0722,0.0311",0,12,0.8425,False,0,False,0.0
mentor_20098fc2,Кирилл Борисов,senior,3,Blockchain,Solidity Developer,ru,ru,hybrid,hybrid|offline|online,ethers.js; nft; truffle; hardhat; ethereum; solidity; typescript; smart contracts,0,"0.0202,0.8232,0.0212,0.015,0.0032,0.0518,0.0169,0.0072,0.0234,0.018",0,5,0.5885,True,2,False,0.0
mentor_1c04c2fb,Денис Лебедев,lead,4,Backend,Software Engineer,,,,,rest api; postgresql; grpc; kubernetes; python; microservices; node.js; go; sql; kafka; redis,0,"0.6562,0.0199,0.0162,0.081,0.0647,0.0036,0.0154,0.0786,0.0347,0.0299",0,19,0.984,True,3,False,0.0
mentor_94f3a350,Роман Волков,middle,2,Backend,Backend Developer,ru,ru,offline,offline,sql; postgresql; redis; go; node.js; rest api; java,0,"0.6448,0.0211,0.0194,0.0856,0.0567,0.0093,0.0146,0.0758,0.0378,0.0349",0,2,0.3608,True,6,False,0.0
mentor_e804a6d5,Денис Кузнецов,lead,4,Data Science,ML Engineer,ru,ru,online,online,pandas; spark; python; numpy; mlflow; r; kafka; scikit-learn; statistics; docker; pytorch,0,"0.0823,0.0191,0.0171,0.7122,0.0278,0.0077,0.019,0.0116,0.0722,0.0311",0,17,0.9494,True,3,False,0.0
mentor_fb46b1a2,Тамара Новиков,senior,3,Product Analytics,Growth Analyst,,,online,online,,1,"0.0349,0.0294,0.0178,0.0705,0.0081,0.0123,0.0212,0.0049,0.763,0.0378",0,11,0.8162,True,4,False,0.0
mentor_df4831ef,Виктория Степанов,senior,3,Product Analytics,Growth Analyst,,,online,online,,1,"0.0349,0.0294,0.0178,0.0705,0.0081,0.0123,0.0212,0.0049,0.763,0.0378",0,8,0.7217,True,4,False,0.0
mentor_9ba07759,Максим Павлов,middle,2,Mobile,iOS Developer,,,online,online,,1,"0.074,0.0133,0.0085,0.0086,0.0116,0.0073,0.0392,0.8021,0.008,0.0275",0,5,0.5885,True,5,False,0.0
mentor_65adb1d9,Алексей Егоров,senior,3,Mobile,React Native Developer,ru,ru,online,online,firebase; git; flutter; objective-c; rest api; ui/ux; android studio; kotlin; java; react native; xcode; swift,0,"0.0682,0.0094,0.0081,0.0146,0.0156,0.0039,0.0394,0.8003,0.0059,0.0347",0,10,0.7876,True,6,False,0.0
mentor_3af8fa59,Юлия Степанов,middle,2,Game Development,Game Developer,,,,,,1,"0.0164,0.0182,0.0174,0.0172,0.0112,0.0057,0.8087,0.0336,0.0242,0.0473",0,4,0.5286,False,0,False,0.0
mentor_c53d9148,Арсений Семёнов,senior,3,Blockchain,Web3 Engineer,,,online,online,,1,"0.0168,0.8254,0.0251,0.0187,0.0069,0.0392,0.0199,0.0093,0.0194,0.0193",0,12,0.8425,True,5,False,0.0
mentor_ffc257d2,Надежда Михайлов,senior,3,DevOps,Cloud Engineer,en,en,online,online,gcp; github actions; bash; prometheus; ansible; aws; kubernetes; terraform; statistics,0,"0.0596,0.0067,0.0454,0.0325,0.81,0.0096,0.0105,0.0094,0.0097,0.0066",0,7,0.683,True,4,False,0.0
mentor_b671d7f6,Екатерина Петров,lead,4,Game Development,Technical Artist,,,online,online,python; opengl; blender; game design; unity; unreal engine; c#; git; physics simulation,0,"0.0179,0.0218,0.024,0.0174,0.0128,0.0071,0.8023,0.0286,0.0235,0.0445",0,19,0.984,True,6,True,0.16
mentor_1da55fdf,Григорий Петров,middle,2,Blockchain,Crypto Analyst,ru,ru,hybrid,hybrid|offline|online,nft; python; truffle; hardhat; smart contracts,0,"0.0177,0.8215,0.0209,0.0167,0.0053,0.0481,0.0184,0.0147,0.0194,0.0172",0,3,0.4553,True,4,False,0.0
mentor_dc174bee,Андрей Никитин,middle,2,Blockchain,Smart Contract Developer,ru,ru,online,online,solidity; web3.js; typescript; ethers.js; ethereum,0,"0.0202,0.8158,0.0206,0.0176,0.0051,0.0538,0.0169,0.0084,0.0222,0.0194",0,2,0.3608,True,6,True,0.11
mentor_ca6983c8,Егор Иванов,senior,3,Data Science,MLOps Engineer,ru,ru,,,sql; pandas; docker; numpy; kafka; tensorflow; spark; python; mlflow; excel,0,"0.0847,0.0174,0.0134,0.7091,0.0369,0.0078,0.0172,0.008,0.0725,0.0328",0,9,0.7563,True,5,False,0.0
mentor_ee501544,Анна Фёдоров,senior,3,QA,QA Lead,en,en,online,online,allure; git; pytest; test planning; sql; python; jmeter; appium; cypress; jira,0,"0.0365,0.016,0.0163,0.0362,0.006,0.0138,0.0503,0.0255,0.0415,0.7579",0,9,0.7563,True,5,False,0.0
mentor_59c109f2,Алексей Степанов,senior,3,Blockchain,Crypto Analyst,en,en,online,online,ethers.js; nft; rust; defi; truffle; typescript; solidity; web3.js; smart contracts,0,"0.0177,0.8215,0.0209,0.0167,0.0053,0.0481,0.0184,0.0147,0.0194,0.0172",0,8,0.7217,True,3,False,0.0
mentor_23b9d44d,Татьяна Степанов,senior,3,Cybersecurity,Penetration Tester,en,en,online,online,penetration testing; siem; burp suite; wireshark; network security; linux; nmap,0,"0.0171,0.027,0.8134,0.0177,0.0504,0.0078,0.0192,0.0067,0.0241,0.0167",0,9,0.7563,True,1,False,0.0
mentor_acae150b,Вера Макаров,lead,4,Backend,Database Engineer,ru,ru,online,online,sql; kafka; java; python; microservices; go; node.js; redis; docker; mongodb,0,"0.6365,0.017,0.0142,0.0913,0.0535,0.0035,0.0203,0.0843,0.0421,0.0372",0,14,0.8895,True,3,False,0.0
mentor_021a3d0a,Вера Васильев,senior,3,Mobile,React Native Developer,ru,ru,offline,offline,xcode; rest api; firebase; flutter; git; java; ui/ux,0,"0.0682,0.0094,0.0081,0.0146,0.0156,0.0039,0.0394,0.8003,0.0059,0.0347",0,5,0.5885,True,6,False,0.0
mentor_4261f64f,Григорий Фёдоров,middle,2,Game Development,Game Developer,,,,,unreal engine; game design; opengl; c#; c++; python; blender; git,0,"0.0164,0.0182,0.0174,0.0172,0.0112,0.0057,0.8087,0.0336,0.0242,0.0473",0,3,0.4553,False,0,False,0.0
mentor_4d58c3b9,Ольга Козлов,senior,3,Product Analytics,A/B Test Specialist,en,en,hybrid,hybrid|offline|online,a/b testing; looker; power bi; statistics; amplitude; python; excel; swift,0,"0.0393,0.0205,0.0233,0.0759,0.0047,0.007,0.0261,0.0125,0.7477,0.0429",0,10,0.7876,True,6,False,0.0
mentor_77024f27,Александр Волков,middle,2,QA,Test Automation Engineer,ru,ru,online,online,api testing; pytest; jira; jmeter; allure; postman; appium; test planning,0,"0.0335,0.0177,0.0178,0.0284,0.0066,0.0075,0.0436,0.0317,0.0358,0.7772",0,4,0.5286,True,1,False,0.0
