mentee_id,rank,mentor_id,mentor_name,profession,mentor_rating,organic_score,final_score,is_boosted,top_factor,profile_penalized,w_skill_contrib,w_domain_contrib,w_exp_contrib,w_rating_contrib
mentee_353ad08e,3,mentor_3929785b,Алексей Орлов,Crypto Analyst,3.7,0.8825,0.8825,False,domain,False,0.1545,0.3182,0.3102,0.0996
mentee_353ad08e,4,mentor_d0bd8cfd,Мария Попов,Smart Contract Developer,4.1,0.877,0.877,False,domain,False,0.1264,0.3182,0.293,0.1394
mentee_353ad08e,5,mentor_6a50b29e,Дмитрий Алексеев,Solidity Developer,4.9,0.8615,0.8615,False,domain,False,0.1545,0.3182,0.1797,0.2091
mentee_79cc4978,1,mentor_c44e63fa,Вера Лебедев,SRE,4.4,0.7629,0.9155,True,domain,False,0.0643,0.35,0.0653,0.2833
mentee_79cc4978,2,mentor_2cf30255,Татьяна Борисов,Kubernetes Engineer,4.7,0.8545,0.8545,False,domain,False,0.0643,0.35,0.1069,0.3333
mentee_79cc4978,3,mentor_5439b870,Ирина Лебедев,CI/CD Engineer,4.8,0.8069,0.8069,False,domain,True,0.0,0.35,0.1069,0.35
mentee_79cc4978,4,mentor_b2d6daa4,Алексей Макаров,Cloud Engineer,5.0,0.7943,0.7943,False,domain,False,0.0409,0.35,0.0534,0.35
mentee_79cc4978,5,mentor_085cc4b3,Алина Фёдоров,Cloud Engineer,4.1,0.7896,0.7896,False,domain,False,0.06,0.35,0.1462,0.2333
mentee_26c7d2d3,1,mentor_deb7b68e,Вера Никитин,Unreal Engine Developer,4.4,0.8907,0.9887,True,rating,False,0.225,0.2,0.2228,0.2428
mentee_26c7d2d3,2,mentor_75b6e3e8,Михаил Семёнов,Game Developer,4.7,0.9728,0.9728,False,rating,False,0.25,0.2,0.2371,0.2857
mentee_26c7d2d3,3,mentor_148fff02,Юлия Павлов,Technical Artist,4.6,0.8761,0.9549,True,rating,False,0.25,0.2,0.1547,0.2714
mentee_26c7d2d3,4,mentor_fa1703d1,Иван Лебедев,Game Designer,4.2,0.818,0.9243,True,skill,False,0.25,0.1991,0.1547,0.2143
mentee_26c7d2d3,5,mentor_a889df69,Тимур Борисов,Game Developer,4.5,0.8955,0.8955,False,rating,False,0.25,0.2,0.1884,0.2571
mentee_6dab1f04,1,mentor_13adc44c,Александр Морозов,Backend Developer,5.0,0.8448,0.8448,False,rating,False,0.2286,0.1718,0.2111,0.2333
mentee_6dab1f04,2,mentor_6243d498,Виктория Волков,ML Engineer,4.7,0.7238,0.7889,True,exp,False,0.1455,0.0961,0.26,0.2222
mentee_6dab1f04,3,mentor_1a8e049f,Ирина Никитин,API Developer,3.9,0.7703,0.7703,False,skill,False,0.2667,0.1693,0.201,0.1333
mentee_6dab1f04,4,mentor_2c29357e,Елена Кузнецов,Database Engineer,3.5,0.76,0.76,False,exp,False,0.24,0.171,0.26,0.0889
mentee_6dab1f04,5,mentor_29f33a59,Полина Волков,Backend Developer,3.8,0.752,0.752,False,exp,False,0.2286,0.1718,0.2294,0.1222
mentee_9dfb537b,1,mentor_d88f2e6c,Александр Борисов,Test Automation Engineer,3.5,0.5971,0.7105,True,exp,True,0.0,0.1782,0.3482,0.0708
mentee_9dfb537b,2,mentor_a04f1c11,Егор Волков,Test Automation Engineer,4.3,0.6269,0.6269,False,exp,True,0.0,0.1782,0.3072,0.1415
mentee_9dfb537b,3,mentor_6243d498,Виктория Волков,ML Engineer,4.7,0.57,0.6213,True,exp,True,0.0,0.0449,0.3482,0.1769
mentee_9dfb537b,4,mentor_7ef2509f,Мария Волков,Test Analyst,4.9,0.6143,0.6143,False,exp,True,0.0,0.1742,0.2544,0.1857
mentee_9dfb537b,5,mentor_d1b296aa,Роман Андреев,Test Analyst,3.9,0.5494,0.5988,True,exp,True,0.0,0.1742,0.2691,0.1061
mentee_75ab7ad3,1,mentor_b671d7f6,Екатерина Петров,Technical Artist,4.0,0.8721,1.0116,True,skill,False,0.2636,0.1545,0.257,0.197
mentee_75ab7ad3,2,mentor_deb7b68e,Вера Никитин,Unreal Engine Developer,4.4,0.9107,1.0109,True,skill,False,0.2636,0.1545,0.235,0.2576
mentee_75ab7ad3,3,mentor_320dae5f,Юлия Фёдоров,Technical Artist,4.8,0.9863,0.9863,False,rating,False,0.2636,0.1545,0.25,0.3182
mentee_75ab7ad3,4,mentor_f122f58d,Владимир Алексеев,Unity Developer,4.9,0.9713,0.9713,False,rating,False,0.2636,0.1545,0.235,0.3182
mentee_75ab7ad3,5,mentor_75b6e3e8,Михаил Семёнов,Game Developer,4.7,0.9712,0.9712,False,rating,False,0.2636,0.1545,0.25,0.3031
mentee_9db2620d,1,mentor_b0698586,Максим Новиков,A/B Test Specialist,3.8,0.6943,0.8262,True,domain,False,0.135,0.2764,0.1468,0.1362
mentee_9db2620d,2,mentor_26efd06d,Ольга Васильев,Growth Analyst,3.9,0.8172,0.8172,False,domain,False,0.135,0.2802,0.2535,0.1486
mentee_9db2620d,3,mentor_a49c021b,Ксения Соколов,Web Analyst,4.5,0.8117,0.8117,False,domain,False,0.06,0.2823,0.2466,0.2228
mentee_9db2620d,4,mentor_a0296527,Алина Никитин,Growth Analyst,3.5,0.7294,0.7805,True,domain,False,0.1543,0.2802,0.1959,0.0991
mentee_9db2620d,5,mentor_6da5f668,Анна Алексеев,Product Analyst,4.1,0.7712,0.7712,False,domain,False,0.135,0.2776,0.1853,0.1733
mentee_4e7f0c8b,1,mentor_1bce2dca,Дмитрий Смирнов,Android Developer,4.9,0.657,0.657,False,rating,True,0.0,0.1462,0.2262,0.2846
mentee_4e7f0c8b,2,mentor_deab40c7,Вера Семёнов,React Native Developer,3.9,0.5465,0.6449,True,exp,True,0.0,0.1454,0.2385,0.1626
mentee_4e7f0c8b,3,mentor_9376b8e5,Егор Волков,Mobile Architect,4.3,0.5325,0.639,True,rating,True,0.0,0.1457,0.1699,0.2168
mentee_4e7f0c8b,4,mentor_bea5d5a1,Ольга Борисов,iOS Developer,4.5,0.587,0.587,False,rating,True,0.0,0.1458,0.1973,0.2439
mentee_4e7f0c8b,5,mentor_6243d498,Виктория Волков,ML Engineer,4.7,0.5136,0.5598,True,rating,True,0.0,0.0101,0.2325,0.2711
mentee_140d50c8,1,mentor_a669ea81,Артём Смирнов,React Developer,4.5,0.9643,0.9643,False,skill,False,0.3,0.15,0.3,0.2143
mentee_140d50c8,2,mentor_6c56c753,Павел Васильев,Web Developer,4.8,0.9581,0.9581,False,skill,False,0.3,0.15,0.2581,0.25
mentee_140d50c8,3,mentor_56105218,Ольга Петров,Frontend Developer,4.4,0.9369,0.9369,False,skill,False,0.3,0.15,0.2845,0.2024
mentee_140d50c8,4,mentor_fcda6bbf,Ирина Никитин,TypeScript Developer,4.3,0.8261,0.9004,True,skill,False,0.3,0.15,0.1856,0.1905
mentee_140d50c8,5,mentor_14cf5716,Полина Кузнецов,Web Developer,3.9,0.8853,0.8853,False,skill,False,0.3,0.15,0.2925,0.1429
mentee_8d5e9e7a,1,mentor_a1c6e70c,Арсений Морозов,SRE,4.7,0.9317,0.9317,False,skill,False,0.3143,0.1857,0.1323,0.2993
mentee_8d5e9e7a,2,mentor_afdd32d9,Сергей Смирнов,CI/CD Engineer,4.8,0.868,0.868,False,rating,False,0.2357,0.1857,0.1323,0.3143
mentee_8d5e9e7a,3,mentor_33b8a70b,Валерия Соколов,SRE,4.4,0.8353,0.8353,False,skill,False,0.3143,0.1857,0.0809,0.2544
mentee_8d5e9e7a,4,mentor_9ef6699d,Григорий Козлов,SRE,3.9,0.8119,0.8119,False,skill,False,0.3143,0.1857,0.1323,0.1796
mentee_8d5e9e7a,5,mentor_6c95988c,Тимур Семёнов,Kubernetes Engineer,3.7,0.7905,0.7905,False,skill,False,0.2694,0.1857,0.1857,0.1497
mentee_1a22e226,1,mentor_b0698586,Максим Новиков,A/B Test Specialist,3.8,0.7386,0.8789,True,domain,False,0.2481,0.3072,0.0825,0.1007
mentee_1a22e226,2,mentor_a0296527,Алина Никитин,Growth Analyst,3.5,0.7785,0.833,True,domain,False,0.2835,0.3115,0.1102,0.0733
mentee_1a22e226,3,mentor_26efd06d,Ольга Васильев,Growth Analyst,3.9,0.812,0.812,False,domain,False,0.2481,0.3115,0.1425,0.1099
mentee_1a22e226,4,mentor_9750c5ad,Екатерина Новиков,Product Analyst,4.2,0.8032,0.8032,False,domain,False,0.2835,0.3086,0.0737,0.1374
mentee_1a22e226,5,mentor_6715d708,Андрей Николаев,Retention Analyst,3.5,0.7566,0.7944,True,skill,False,0.3308,0.3141,0.0384,0.0733
mentee_5ec17dca,1,mentor_6aea9f28,Григорий Борисов,QA Engineer,4.6,0.9133,0.9133,False,rating,False,0.2846,0.1321,0.1973,0.2993
mentee_5ec17dca,2,mentor_0c16400f,Мария Степанов,Test Automation Engineer,4.3,0.9131,0.9131,False,skill,False,0.2846,0.138,0.2385,0.252
mentee_5ec17dca,3,mentor_693be517,Полина Алексеев,QA Lead,4.6,0.8668,0.8668,False,rating,False,0.2846,0.1354,0.1476,0.2993
mentee_5ec17dca,4,mentor_0e3dfb65,Алексей Степанов,Manual Tester,4.5,0.8514,0.8514,False,skill,False,0.2846,0.1357,0.1476,0.2835
mentee_5ec17dca,5,mentor_e36bf69c,Екатерина Егоров,QA Engineer,4.2,0.8229,0.8229,False,skill,False,0.2846,0.1321,0.1699,0.2363
mentee_00608997,1,mentor_549c47f6,Алина Соколов,AppSec Engineer,4.7,0.8693,0.8693,False,skill,False,0.2864,0.2091,0.2267,0.1471
mentee_00608997,2,mentor_0f522631,Тимур Никитин,Penetration Tester,4.9,0.8469,0.8469,False,skill,False,0.2864,0.2091,0.1969,0.1545
mentee_00608997,3,mentor_21e431d6,Сергей Петров,Security Architect,4.8,0.8036,0.8036,False,skill,False,0.2604,0.2091,0.1797,0.1545
mentee_00608997,4,mentor_e40873c8,Дарья Волков,Incident Response Analyst,4.1,0.7992,0.7992,False,skill,False,0.2604,0.2091,0.2267,0.103
mentee_00608997,5,mentor_49610000,Алина Михайлов,SOC Analyst,4.7,0.7918,0.7918,False,skill,False,0.2386,0.2091,0.1969,0.1471
mentee_c032ffef,1,mentor_a49c021b,Ксения Соколов,Web Analyst,4.5,0.9487,0.9487,False,domain,False,0.2846,0.3169,0.1824,0.1648
mentee_c032ffef,2,mentor_f96942c9,Вера Захаров,Marketing Analyst,4.8,0.9048,0.9048,False,domain,False,0.2846,0.3089,0.119,0.1923
mentee_c032ffef,3,mentor_26efd06d,Ольга Васильев,Growth Analyst,3.9,0.8965,0.8965,False,domain,False,0.2846,0.3145,0.1875,0.1099
mentee_c032ffef,4,mentor_5cb4cc3c,Алина Захаров,Product Analyst,4.0,0.7989,0.8868,True,domain,False,0.2846,0.3115,0.0837,0.119
mentee_c032ffef,5,mentor_3664ddff,Людмила Зайцев,Web Analyst,3.9,0.8828,0.8828,False,domain,False,0.2846,0.3169,0.1714,0.1099
mentee_1066f651,1,mentor_9376b8e5,Егор Волков,Mobile Architect,4.3,0.8939,1.0727,True,skill,False,0.3,0.299,0.1425,0.1524
mentee_1066f651,2,mentor_bea5d5a1,Ольга Борисов,iOS Developer,4.5,0.936,0.936,False,skill,False,0.3,0.2991,0.1654,0.1714
mentee_1066f651,3,mentor_02659c85,Валерия Новиков,Android Developer,3.5,0.7633,0.8931,True,skill,False,0.3,0.3,0.0871,0.0762
mentee_1066f651,4,mentor_c2b85b4d,Арсений Лебедев,Flutter Developer,3.5,0.7633,0.832,True,skill,False,0.3,0.3,0.0871,0.0762
mentee_1066f651,5,mentor_d1aec420,Надежда Фёдоров,iOS Developer,4.2,0.7991,0.7991,False,domain,False,0.27,0.2991,0.0871,0.1429
mentee_597aa096,1,mentor_e36bf69c,Екатерина Егоров,QA Engineer,4.2,0.8073,0.8073,False,skill,False,0.306,0.1446,0.1568,0.2
mentee_597aa096,2,mentor_5f221e59,Надежда Степанов,Performance Tester,4.2,0.6956,0.7721,True,skill,False,0.2354,0.1493,0.1109,0.2
mentee_597aa096,3,mentor_2d77119c,Сергей Павлов,Manual Tester,3.9,0.7712,0.7712,False,skill,False,0.306,0.1485,0.1568,0.16
mentee_597aa096,4,mentor_6aea9f28,Григорий Борисов,QA Engineer,4.6,0.7368,0.7368,False,rating,False,0.1569,0.1446,0.182,0.2533
mentee_597aa096,5,mentor_9c789c28,Екатерина Новиков,QA Engineer,4.5,0.7268,0.7268,False,rating,False,0.1855,0.1446,0.1568,0.24
mentee_5d0b8937,1,mentor_d88f2e6c,Александр Борисов,Test Automation Engineer,3.5,0.8308,0.9887,True,skill,False,0.3,0.2405,0.195,0.0953
mentee_5d0b8937,2,mentor_6aea9f28,Григорий Борисов,QA Engineer,4.6,0.9218,0.9218,False,skill,False,0.3,0.2302,0.1654,0.2262
mentee_5d0b8937,3,mentor_5f221e59,Надежда Степанов,Performance Tester,4.2,0.8172,0.9071,True,skill,False,0.3,0.2378,0.1008,0.1786
mentee_5d0b8937,4,mentor_9c789c28,Екатерина Новиков,QA Engineer,4.5,0.887,0.887,False,skill,False,0.3,0.2302,0.1425,0.2143
mentee_5d0b8937,5,mentor_e62e0294,Мария Макаров,Performance Tester,4.6,0.8371,0.8371,False,domain,False,0.2077,0.2378,0.1654,0.2262
mentee_f9f13546,1,mentor_deb7b68e,Вера Никитин,Unreal Engine Developer,4.4,0.8366,0.9286,True,rating,False,0.225,0.15,0.1783,0.2833
mentee_f9f13546,2,mentor_940bd66e,Сергей Морозов,Game Designer,4.9,0.8281,0.8281,False,rating,False,0.2571,0.1497,0.0712,0.35
mentee_f9f13546,3,mentor_783645cd,Антон Попов,Unreal Engine Developer,3.9,0.7085,0.8006,True,skill,False,0.225,0.15,0.1335,0.2
mentee_f9f13546,4,mentor_fa1703d1,Иван Лебедев,Game Designer,4.2,0.7035,0.795,True,rating,False,0.18,0.1497,0.1237,0.25
mentee_f9f13546,5,mentor_9f49a7c6,Александр Никитин,Game Developer,4.7,0.7805,0.7805,False,rating,False,0.1636,0.15,0.1335,0.3333
mentee_a7e7c544,1,mentor_d9156405,Антон Морозов,Crypto Analyst,4.8,0.9609,0.9609,False,skill,False,0.34,0.16,0.2409,0.22
mentee_a7e7c544,2,mentor_e2a907f4,Тимур Соловьёв,Blockchain Developer,4.6,0.9101,0.9101,False,skill,False,0.34,0.16,0.211,0.1991
mentee_a7e7c544,3,mentor_6a50b29e,Дмитрий Алексеев,Solidity Developer,4.9,0.8781,0.8781,False,skill,False,0.34,0.16,0.1581,0.22
mentee_a7e7c544,4,mentor_3929785b,Алексей Орлов,Crypto Analyst,3.7,0.8778,0.8778,False,skill,False,0.34,0.16,0.273,0.1048
mentee_a7e7c544,5,mentor_a33c1349,Дарья Захаров,DeFi Developer,4.2,0.8682,0.8682,False,skill,False,0.34,0.16,0.211,0.1571
mentee_5891d312,1,mentor_d14c21ef,Ирина Андреев,DevOps Engineer,4.6,0.6196,0.7187,True,domain,True,0.0,0.3109,0.1018,0.2068
mentee_5891d312,2,mentor_c44e63fa,Вера Лебедев,SRE,4.4,0.5573,0.6688,True,domain,True,0.0,0.3101,0.0622,0.1851
mentee_5891d312,3,mentor_5439b870,Ирина Лебедев,CI/CD Engineer,4.8,0.6416,0.6416,False,domain,True,0.0,0.3112,0.1018,0.2286
mentee_5891d312,4,mentor_2cf30255,Татьяна Борисов,Kubernetes Engineer,4.7,0.6312,0.6312,False,domain,True,0.0,0.3116,0.1018,0.2177
mentee_5891d312,5,mentor_1b3538af,Екатерина Попов,SRE,4.3,0.6072,0.6072,False,domain,True,0.0,0.3101,0.1229,0.1742
mentee_fe708667,1,mentor_d9156405,Антон Морозов,Crypto Analyst,4.8,0.7203,0.7203,False,domain,True,0.0,0.2412,0.2379,0.2412
mentee_fe708667,2,mentor_e2a907f4,Тимур Соловьёв,Blockchain Developer,4.6,0.6678,0.6678,False,domain,True,0.0,0.2412,0.2084,0.2182
mentee_fe708667,3,mentor_d0bd8cfd,Мария Попов,Smart Contract Developer,4.1,0.6566,0.6566,False,exp,True,0.0,0.2412,0.2546,0.1608
mentee_fe708667,4,mentor_4b35f0b2,Кирилл Орлов,DeFi Developer,4.6,0.6441,0.6441,False,domain,True,0.0,0.2412,0.1846,0.2182
mentee_fe708667,5,mentor_cad81e83,Денис Кузнецов,Smart Contract Developer,4.6,0.5579,0.6416,True,domain,True,0.0,0.2412,0.0985,0.2182
mentee_e9587466,1,mentor_6243d498,Виктория Волков,ML Engineer,4.7,0.9494,1.0348,True,exp,False,0.25,0.2159,0.3169,0.1667
mentee_e9587466,2,mentor_79843184,Анна Андреев,ML Engineer,3.7,0.7691,0.9075,True,exp,False,0.225,0.2159,0.2449,0.0833
mentee_e9587466,3,mentor_113c1958,Ольга Попов,ML Engineer,4.1,0.8818,0.8818,False,exp,False,0.25,0.2159,0.2993,0.1167
mentee_e9587466,4,mentor_f3ed91e2,Людмила Павлов,Data Scientist,3.2,0.8288,0.8702,True,exp,False,0.25,0.2121,0.325,0.0417
mentee_e9587466,5,mentor_467dea2c,Андрей Морозов,Data Scientist,5.0,0.857,0.857,False,exp,False,0.225,0.2121,0.2449,0.175
mentee_cd6dd765,1,mentor_b7f217f1,Егор Фёдоров,CI/CD Engineer,4.2,0.5429,0.5429,False,domain,True,0.0,0.2,0.2,0.1429
mentee_cd6dd765,2,mentor_a1c6e70c,Арсений Морозов,SRE,4.7,0.533,0.533,False,domain,True,0.0,0.2,0.1425,0.1905
mentee_cd6dd765,3,mentor_322f6d04,Светлана Семёнов,Platform Engineer,4.2,0.5326,0.5326,False,domain,True,0.0,0.2,0.1897,0.1429
mentee_cd6dd765,4,mentor_085cc4b3,Алина Фёдоров,Cloud Engineer,4.1,0.5283,0.5283,False,domain,True,0.0,0.2,0.195,0.1333
mentee_cd6dd765,5,mentor_1c566ccd,Светлана Михайлов,SRE,4.2,0.527,0.527,False,domain,True,0.0,0.2,0.1842,0.1429
mentee_da0092ee,1,mentor_deb7b68e,Вера Никитин,Unreal Engine Developer,4.4,0.9478,1.0521,True,domain,False,0.2636,0.3727,0.1864,0.1251
mentee_da0092ee,2,mentor_f122f58d,Владимир Алексеев,Unity Developer,4.9,0.9772,0.9772,False,domain,False,0.2636,0.3727,0.1864,0.1545
mentee_da0092ee,3,mentor_fa1703d1,Иван Лебедев,Game Designer,4.2,0.8551,0.9663,True,domain,False,0.2433,0.372,0.1294,0.1104
mentee_da0092ee,4,mentor_7ff6c2fb,Ольга Захаров,Game Developer,4.0,0.9245,0.9245,False,domain,False,0.2636,0.3727,0.1925,0.0956
mentee_da0092ee,5,mentor_3bb6e198,Ольга Фёдоров,Technical Artist,3.5,0.899,0.899,False,domain,False,0.2636,0.3727,0.2039,0.0589
mentee_77865600,1,mentor_4c518774,Полина Волков,Database Engineer,4.9,0.9032,0.9032,False,skill,False,0.3308,0.1748,0.1591,0.2385
mentee_77865600,2,mentor_31667e62,Надежда Морозов,Go Developer,4.8,0.8165,0.8165,False,skill,False,0.2977,0.1717,0.1086,0.2385
mentee_77865600,3,mentor_f061e9b1,Вера Соловьёв,Software Engineer,4.6,0.6678,0.8014,True,rating,False,0.1654,0.178,0.1086,0.2158
mentee_77865600,4,mentor_2c29357e,Елена Кузнецов,Database Engineer,3.5,0.784,0.784,False,skill,False,0.3308,0.1748,0.1875,0.0909
mentee_77865600,5,mentor_06b00543,Ольга Петров,Backend Developer,4.3,0.7596,0.7596,False,skill,False,0.3054,0.1756,0.0969,0.1817
mentee_bf44053b,1,mentor_45a7f003,Дарья Соловьёв,Web Developer,4.6,0.9658,0.9658,False,domain,False,0.2846,0.3308,0.1346,0.2158
mentee_bf44053b,2,mentor_bea545d3,Сергей Морозов,Web Developer,4.6,0.8275,0.9516,True,domain,False,0.1708,0.3308,0.1102,0.2158
mentee_bf44053b,3,mentor_56105218,Ольга Петров,Frontend Developer,4.4,0.9471,0.9471,False,domain,False,0.2846,0.3308,0.1387,0.1931
mentee_bf44053b,4,mentor_3afc9cfb,Татьяна Захаров,Web Developer,4.2,0.9161,0.9161,False,domain,False,0.2846,0.3308,0.1303,0.1704
mentee_bf44053b,5,mentor_01f16862,Мария Николаев,Frontend Developer,3.7,0.8331,0.9081,True,domain,False,0.2846,0.3308,0.1042,0.1136
mentee_2d458d4e,1,mentor_c44e63fa,Вера Лебедев,SRE,4.4,0.7767,0.932,True,domain,False,0.1462,0.3308,0.1441,0.1557
mentee_2d458d4e,2,mentor_085cc4b3,Алина Фёдоров,Cloud Engineer,4.1,0.9277,0.9277,False,domain,False,0.1462,0.3308,0.3225,0.1282
mentee_2d458d4e,3,mentor_fbd61d88,Вера Фёдоров,Cloud Engineer,3.9,0.9094,0.9094,False,domain,False,0.1462,0.3308,0.3225,0.1099
mentee_2d458d4e,4,mentor_2cf30255,Татьяна Борисов,Kubernetes Engineer,4.7,0.8958,0.8958,False,domain,False,0.1462,0.3308,0.2357,0.1831
mentee_2d458d4e,5,mentor_a1c6e70c,Арсений Морозов,SRE,4.7,0.8958,0.8958,False,domain,False,0.1462,0.3308,0.2357,0.1831
mentee_3bc92c14,1,mentor_6ea7b2e6,Людмила Макаров,A/B Test Specialist,4.7,0.903,1.0204,True,skill,False,0.2714,0.251,0.1629,0.2177
mentee_3bc92c14,2,mentor_a49c021b,Ксения Соколов,Web Analyst,4.5,0.9405,0.9405,False,skill,False,0.2714,0.2563,0.2168,0.1959
mentee_3bc92c14,3,mentor_b93ba98d,Надежда Фёдоров,Growth Analyst,4.3,0.9037,0.9037,False,skill,False,0.2714,0.2544,0.2038,0.1742
mentee_3bc92c14,4,mentor_288413bd,Григорий Соловьёв,Growth Analyst,4.1,0.882,0.882,False,skill,False,0.2714,0.2544,0.2038,0.1524
mentee_3bc92c14,5,mentor_df52e7cf,Роман Никитин,Product Analyst,4.0,0.8688,0.8688,False,skill,False,0.2714,0.2521,0.2038,0.1415
mentee_a77824d3,1,mentor_29db4157,Ольга Степанов,Flutter Developer,4.6,0.7456,0.8798,True,domain,True,0.0,0.2765,0.2189,0.2502
mentee_a77824d3,2,mentor_7dcec47c,Павел Борисов,React Native Developer,4.4,0.7549,0.8757,True,domain,True,0.0,0.2765,0.2546,0.2238
mentee_a77824d3,3,mentor_deab40c7,Вера Семёнов,React Native Developer,3.9,0.711,0.839,True,domain,True,0.0,0.2765,0.2765,0.158
mentee_a77824d3,4,mentor_1bce2dca,Дмитрий Смирнов,Android Developer,4.9,0.8153,0.8153,False,domain,True,0.0,0.2765,0.2623,0.2765
mentee_a77824d3,5,mentor_620158ec,Максим Михайлов,Android Developer,4.5,0.7757,0.7757,False,domain,True,0.0,0.2765,0.2623,0.237
mentee_653aa500,1,mentor_d88f2e6c,Александр Борисов,Test Automation Engineer,3.5,0.7595,0.9038,True,exp,False,0.1364,0.1665,0.39,0.0667
mentee_653aa500,2,mentor_f5468f3b,Дарья Никитин,QA Lead,4.3,0.7208,0.7208,False,skill,False,0.25,0.1633,0.1742,0.1333
mentee_653aa500,3,mentor_2d77119c,Сергей Павлов,Manual Tester,3.9,0.7154,0.7154,False,exp,False,0.1667,0.1637,0.285,0.1
mentee_653aa500,4,mentor_3baf3f39,Тимур Андреев,Test Automation Engineer,3.8,0.6752,0.6752,False,exp,False,0.15,0.1665,0.2671,0.0917
mentee_653aa500,5,mentor_8b61fec3,Иван Кузнецов,QA Lead,3.7,0.6713,0.6713,False,exp,False,0.0682,0.1633,0.3566,0.0833
